Symbol,UUID,PublishTime,Title,Description,AssetTags,SearchTags
AMZN,6ce1cda7-2212-4dfc-8d7c-9ad22b19afb7,2021-10-14T09:16:14.000Z,"Breakdown: Buy Now, Pay Later’s bill is coming due","What do Goldman Sachs , Square , PayPal and Amazon.com have in common? They all agree that buy-now-pay-later lending is the credit card of the next generation. The short-term financing tool is shaking up how consumers buy online, prompting established lenders to scramble to catch up with industry upstarts. Meanwhile, regulators are worrying about an explosion of unsustainable debts. Breakingviews explains how the bill is coming due.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,96e330b9-b687-4f56-ba6f-86fd94ff2199,2021-10-14T09:21:13.000Z,"Senator Warren urges Amazon breakup, India retailers want probe after Reuters story",U.S. Senator Elizabeth Warren called for breaking up Amazon.com Inc and Indian retailers demanded a government probe of the company after a Reuters investigation showed the e-commerce giant had copied products and rigged search results in India.,Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,2402385c-7785-4b97-ba01-0a6e340de2b0,2021-09-17T15:52:58.000Z,EXCLUSIVE Amazon faces Teamsters union drive at nine Canadian sites,"The Teamsters Union has launched campaigns to organize employees in at least nine Canadian facilities of U.S. e-commerce company Amazon.com , according to Reuters interviews with union officials.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,4e8e78e2-9d4d-4d33-8b23-d7a82f2454a3,2021-09-17T16:35:21.000Z,Amazon can't compel arbitration of driver's spying claims,"Amazon.com Inc must forego individual arbitration and face in court a proposed nationwide class action claiming the e-commerce giant unlawfully monitored and ""wiretapped"" private Facebook groups used by drivers to discuss working conditions, a California federal judge has ruled.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,7266e06f-e871-4b35-a88c-fed87dde5ca3,2021-10-13T00:08:47.000Z,Amazon drivers sue for compensation over rights,Law firm Leigh Day says Amazon drivers could be entitled to thousands of pounds from the giant.,,
AMZN,b66832e8-6148-4e7f-b99e-c14b2522f955,2021-09-21T00:00:00.000Z,"Google Paid Over $2 Billion For NYC Office Building, Amazon And Facebook Also Invested Heavily In Office Space: Is This A Sign That Workers Will Be Told To Return To The Office?","The people who run Google, Amazon and Facebook are savvy. They are not spending billions of dollars to have empty buildings. These moves raise questions about the future of work.",,
AMZN,2426ec5c-9ea9-406c-890d-b81d129b6b2e,2021-09-29T12:44:59.548Z,Become an FT subscriber to read: Amazon: home robot Astro will be no stellar seller,"News, analysis and comment from the Financial Times, the worldʼs leading global business publication",,
AMZN,2dc559e1-fb0b-4469-9c5f-07a74dec41fb,2021-10-12T00:00:00.000Z,"Amazon Stock Is Dead Money, While Tesla’s Rises 8.5%","With Tesla growing much faster than Amazon and Musk outshining Jassy, there is no compelling reason to buy Amazon stock",,
AMZN,e2d79eb7-031e-46e2-9e63-b3aa98cb4333,2021-09-27T09:00:00.000Z,Amazon to start offering insurance to UK businesses -broker,"Amazon.com Inc is to start offering insurance to small and medium-sized UK business customers, the technology giant's first foray into business insurance in the country, broker Superscript said on Monday.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,827d9ee7-d717-4f47-8322-b251c63327e7,2021-09-21T12:59:09.000Z,Helbiz stock rockets after media unit partners with Amazon Italy to broadcast Serie B Championship games,"Shares of Helbiz Inc. more than doubled in active premarket trading Tuesday, after the e-scooters and e-bicycles company announced an agreement between its Helbiz Media business and Amazon Italy. The stock shot up 128.7%, to pace all premarket gainers, on volume of 3.4 million shares, which already tops the full-day average of about 3.0 million shares. Under terms of the agreement, Helbiz Live content and the entire Italian Serie B Championship will be broadcast on Amazon.com Inc.'s Prime Video Channels throughout Italy. The agreement with Helbiz Live, and over-the-top streaming service, and Amazon Prime Video also includes broadcast rights of the next three Serie B Championship seasons. ""This partnership with Amazon represents a significant step for Helbiz Live and widens the range of sports-related content offered on Amazon Prime Video Channels,"" said Helbiz Media Chief Executive Matteo Mammì. Helbiz's stock has run up 40.9% over the past three months through Monday, while the S&P 500 has gained 3.2%.",,
AMZN,938cf668-98d1-41fa-8d79-9f2f6589d150,2021-09-21T15:52:55.000Z,Beyond Meat partners with chickpea-based comfort food brand for nationwide launch,"Banza, a company that makes chickpea-based comfort food, has partnered with Beyond Meat Inc. for the nationwide launch of the Banza Supreme, a vegetarian pizza made with three dairy-based cheeses and Beyond Sausage Italian Crumbles. Banza is also launching a vegan cheese pizza. The Banza pizzas will be available at Kroger Co. , Thrive Market, FreshDirect, Amazon.com Inc. and other outlets. Beyond Meat stock has fallen 10.3% for the year to date, with shares taking a hit last Thursday after a Piper Sandler downgrade. The S&P 500 index has gained 16.2% for the period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.com for more information on this news.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,0579f088-b7b3-49b0-b46b-6dcac6732451,2021-09-24T23:49:29.000Z,Big Tech is leaking like a sieve,"Worker disaffection is rocking tech giants like Facebook, Apple, Google, and Amazon. Read More",,
AMZN,38fc42da-ad5c-4b6d-9675-f64e118c6658,2021-10-14T14:45:00.000Z,Why Amazon and Microsoft won't have a stranglehold on cloud computing forever,"Cloud computing, once the exclusive turf of the duopoly of Amazon.com Inc. and Microsoft Corp., is becoming a more egalitarian field with stable competition...",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,e6035e9b-97e3-48f9-98dc-089140e1eea3,2021-10-13T20:45:44.000Z,"S&P 500, Nasdaq rise with growth stocks; JPMorgan a drag","The S&P 500 and Nasdaq ended higher on Wednesday, led by gains in shares of big growth names like Amazon.com and Microsoft, but JPMorgan shares fell along with other bank shares and weighed on the market.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,e79af896-464f-4cd3-bab2-6f98e051b164,2021-10-06T17:16:41.000Z,Affirm stock rockets after company lands partnership with Target,"Shares of Affirm Holdings Inc. are up more than 14% in Wednesday afternoon trading after Target Inc. announced that it would begin allowing customers to make purchases with the company's buy-now pay-later technology. The arrangement with Target isn't exclusive, as Target is also introducing capabilities from Sezzle that will let customers pay for goods in installments. Affirm shares have been hot in recent months as the company announced a partnership with Amazon.com Inc. and outlined plans to move beyond the checkout button. Affirm plans to launch a debit card that will let consumers split purchases after the fact, and it also intends to let customers own crypto assets in their Affirm savings accounts. Shares have gained 89% over the past three months as the S&P 500 has dipped 0.8%. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.com for more information on this news.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,c7bb987b-6e54-4d17-b7d4-9d7940110d19,2021-09-16T09:30:00.000Z,"Amazon Is Doing It. So Is Walmart. Why Retail Loves 'Buy Now, Pay Later.'",Retailers big and small are using installment plans to wring more sales out of shoppers who can’t get credit cards.,,
AMZN,d6fd37d1-e4b3-4cce-a448-6221ecac87d0,2021-10-13T00:21:06.000Z,Amazon drivers look to sue for compensation over rights,Law firm Leigh Day says Amazon drivers could be entitled to thousands of pounds from the giant.,,
AMZN,104fead6-043b-4e98-83de-325c57233d33,2021-10-11T12:40:56.000Z,Fortune’s Most Powerful Women Summit kicks off,"Singer Ciara, Amazon Studios’ Jennifer Salke, Match Group CEO Shar Dubey and more will gather in Washington, D.C. this week. Read More",,
AMZN,84437afe-d8fa-41c2-82b1-6428b952ab72,2021-09-28T14:06:00.000Z,Amazon Event Today: Expect Echo Updates and a Little Weirdness,Amazon’s devices group is streaming a media event Tuesday where it’s expected to unveil updates to smart speakers and other main products—plus some oddball gadgets.,,
AMZN,db404fd7-c3c6-431b-9aa0-1531491d630d,2021-09-30T21:38:05.000Z,Macy's sues to stop Amazon using famous New York billboard,New York's famous department store claims Amazon plans to advertise directly outside its flagship site.,,
AMZN,f78e31ad-4a76-4467-82d8-2d4602a9cb4c,2021-10-07T22:36:00.000Z,Twitch Data Leak Shows Some Streamers Make Hundreds of Thousands Per Month,Twitch broadcasters’ earnings and other company information were made public Wednesday on the chat forum 4chan by a user who claimed to have posted it there to hurt the Amazon.com Inc. unit’s business.,Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,a8fd7d4e-ba68-4dce-9520-a4e27174738b,2021-10-12T11:00:41.000Z,Amazon agrees Wales rugby highlights deal with S4C for autumn series,"No live coverage of Wales' matches on free-to-air TV this autumn, but a highlights is agreed.",,
AMZN,d5963fa0-b81c-4c50-8d53-42355ec3388c,2021-09-28T19:23:00.000Z,Amazon launches home-patrolling robot Astro,"News, analysis and comment from the Financial Times, the worldʼs leading global business publication",,
AMZN,adbb6657-f75d-4222-ab01-c9cf37e6af04,2021-10-14T09:00:00.000Z,Effort to Bar Tech Companies From 'Self-Preferencing' Gains Traction,"Legislation to bar internet companies from favoring their own products on their platforms is gaining more support, in what could be a potential threat to the business models of tech giants like Amazon and Apple.",,
AMZN,26425905-ec24-41df-aee1-4239cf64f125,2021-09-17T19:25:57.000Z,Amazon just keeps on hiring,"Amazon is going on a hiring spree with plans to fill more than 185,000 new positions globally. Read More",,
AMZN,268fa128-6bb0-4e91-b004-d66cf77193a6,2021-09-23T09:30:00.000Z,Amazon Faces Headquarters Controversy---This Time in Africa,The retail behemoth’s plans for a regional base in Cape Town is part of project igniting protest from local groups who say the site is sacred.,,
AMZN,afa0655c-fad5-4a62-88ba-995a26c5e8d7,2021-09-24T00:00:00.000Z,Nike And Costco Cite Supply Chain Problems In Outlook Statements,Can stocks follow through on the rally without FAANG leadership? Inflation may be driving a change in market leadership with Energy and Financials as the beneficiary,Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,e79a481c-0bce-4a0d-9eae-47f757b1bb3a,2021-09-28T09:30:00.000Z,Big Tech Companies Amass Property Holdings During Pandemic,"Google, Amazon and Facebook are acquiring offices and retail space, helping prop up commercial markets.",,
AMZN,555bba64-eb3e-4491-8266-e4ec201553aa,2021-09-28T20:31:08.000Z,"Amazon.com Inc. stock falls Monday, underperforms market","Amazon.com Inc. stock falls Monday, underperforms market MarketWatch",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,4bd9de15-1c8d-4b40-9c8e-6f6683f22c44,2021-10-01T11:03:00.000Z,Amazon's Hardware Is the Ultimate Black Box,"The payoff for Amazon from its growing lineup of devices is likely significant, though financial details have never been reported.",,
AMZN,9a70b694-fb94-44dc-9a6d-e953d63351a0,2021-10-13T12:20:30.000Z,Wales rugby: Amazon deal bad for Wales says S4C boss,"Broadcaster's chief executive calls Amazon Prime autumn rugby internationals deal a ""retrograde step"".",,
AMZN,40e0b6c6-cca4-4997-8f1c-6f28cb8696cf,2021-09-20T11:25:26.000Z,"CVS invites candidates to text to start application process as it seeks 25,000 workers","CVS Health Corp. will be hosting a national hiring event on September 24 in which the pharmacy retailer will seek 25,000 retail and clinical hires, including nurses and pharmacists. CVS is preparing for the coming demand for flu shots, COVID boosters and ongoing demand for COVID vaccines. CVS has administered more than 34 million COVID-19 vaccines. The pharmacy retailer invites candidates to start the virtual hiring process by texting ""CVS"" to the company's mobile job application feature or going to the company's website. There will be no in-person interviews. CVS raised its minimum wage to $15, effective July 2022, with incremental increases happening until that time. CVS joins a number of companies looking for thousands of workers on a full-time, part-time or seasonal basis, including Amazon.com Inc. and FedEx Corp. . CVS stock has run up 25.2% for the year to date while the S&P 500 index is up 18% for the period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,8126aa69-2df9-4caf-bc30-18b76e87180c,2021-09-20T12:16:03.000Z,Amazon to create dozens of skilled jobs in Scotland,"The roles in Scotland include software developers, machine learning specialists and product managers.",,
AMZN,68e7af7c-d62b-42ee-866a-e5bcd30e8771,2021-09-22T12:45:58.000Z,Is Amazon About To Take Over Online Advertising&quest;,Is Amazon About To Take Over Online Advertising? Forbes,,
AMZN,b95c5cc4-f791-4b57-bed2-ab6232872db2,2021-09-22T15:17:35.000Z,"How Covid-19 Supercharged the Advertising Triopoly of Google, Facebook and Amazon","How Covid-19 Supercharged the Advertising Triopoly of Google, Facebook and Amazon The Wall Street Journal",,
AMZN,42d4f325-872d-4765-b732-474656bdf238,2021-09-25T03:09:24.000Z,"As Google, Microsoft and Amazon Seek Bigger Defense Role, Some Are Leery","As Google, Microsoft and Amazon Seek Bigger Defense Role, Some Are Leery The Wall Street Journal",,
AMZN,bf89caf9-03b2-4ebd-ae84-e2547a8e870e,2021-09-26T04:48:18.000Z,Amazon Faces Headquarters ControversyThis Time in Africa,Amazon Faces Headquarters ControversyThis Time in Africa The Wall Street Journal View Full Coverage on Google News,,
AMZN,5c5c915c-4c20-44a7-94b2-e232d280fbef,2021-09-29T18:36:19.000Z,Macy's files lawsuit to keep Amazon billboard from atop Herald Square flagship: media reports,"Macy's Inc. is involved in a legal battle with landlord Kaufman Organization in order to keep an Amazon.com Inc. billboard from going up atop its Herald Square flagship location, according to media reports. The lease for the advertising billboard, which had been held by Macy's for more than 50 years, expired in August. The department store retailer says an Amazon replacement would do ""immeasurable"" harm to its business, according to court papers. Macy's announced earlier this month that it will bring back its iconic Thanksgiving Day parade, which ends at the Herald Square location, for a live audience as well as those watching from home. Macy's stock has skyrocketed 121.5% for the year to date. Amazon shares are up 2.1%. And the benchmark S&P 500 index has gained 16.6%. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.com for more information on this news.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
AMZN,d9e22d47-a0ca-486d-b62c-3595f1eb3b12,2021-10-01T04:00:10.000Z,Amazon’s Astro robot is a symbol of the surveillance age,"News, analysis and comment from the Financial Times, the worldʼs leading global business publication",,
AMZN,47661709-fb6e-40f2-a819-80b28ec0658c,2021-10-04T11:26:39.000Z,Amazon Prime members can send gifts this holiday season with just the recipient's mobile number,"Amazon.com Inc. Prime members will be able to send gifts this holiday season on the mobile app with just the recipient's mobile number or email address rather than requiring a full street address. The new capability was announced as part of the e-commerce giant's holiday plans early Monday. Amazon has price deals planned for October and November on products ranging from home items to electronics, with a beauty event planned from Oct. 4 through Oct. 25. There are also lists, from the Holiday Toy List to Stocking Stuffers, to give customers ideas for what to buy. Amazon has created the Support Small Storefront to benefit small businesses. And the company says it is on track to invest $1 billion on its workers, with hiring still continuing. Target Corp. has also announced its holiday plans with Target Deal Days starting on Oct. 10. Amazon stock has edged up 0.8% for the year to date while the S&P 500 index is up 16% for the period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move.",Amazon Inc-AMZN NASDAQ-AMZN US,AMZN
